ID,reputation,stat_overall,stat_potential,stat_skill_moves,value
7733,1,60,70,1,260000
7734,1,60,70,2,290000
7735,1,60,77,3,400000
7736,1,60,66,2,280000
7737,1,60,66,2,280000
7738,1,60,69,2,280000
7739,1,60,68,2,300000
7740,1,60,63,2,260000
7741,1,60,67,2,240000
7742,1,60,60,2,200000
7743,1,60,66,1,210000
7744,1,60,62,2,200000
7745,1,60,73,3,400000
7746,1,60,60,2,170000
7747,1,60,78,3,400000
7748,1,60,65,2,230000
7749,1,60,69,2,325000
7750,1,60,73,2,375000
7751,1,60,64,2,220000
7752,1,60,70,3,325000
7753,1,60,60,1,140000
7754,1,60,69,3,280000
7755,1,60,69,2,280000
7756,1,60,67,2,250000
7757,1,60,72,2,375000
7758,1,60,75,2,400000
7759,1,60,60,2,160000
7760,1,60,70,2,325000
7761,1,60,69,2,280000
7762,1,60,72,1,290000
7763,1,60,71,3,325000
7764,1,60,66,2,290000
7765,1,60,75,2,425000
7766,1,60,69,3,325000
7767,1,60,73,2,400000
7768,1,60,64,2,220000
7769,1,60,67,2,250000
7770,1,60,73,2,350000
7771,1,60,70,2,290000
7772,1,60,72,3,375000
7773,1,60,67,2,250000
7774,1,60,78,3,400000
7775,1,60,71,2,350000
7776,1,60,76,2,425000
7777,1,60,69,2,325000
7778,1,60,65,2,270000
7779,1,60,71,2,300000
7780,1,60,66,1,210000
7781,1,60,68,1,230000
7782,1,60,71,2,325000
7783,1,60,64,2,220000
7784,1,60,74,2,450000
7785,1,60,68,1,230000
7786,1,60,72,2,375000
7787,1,60,60,2,160000
7788,1,60,63,2,260000
7789,1,59,66,2,220000
7790,1,59,61,2,160000
7791,1,59,63,1,140000
7792,1,59,76,3,325000
7793,1,59,71,3,240000
7794,1,59,75,2,290000
7795,1,59,67,1,170000
7796,1,59,69,2,220000
7797,1,59,59,2,90000
7798,1,59,69,3,250000
7799,1,59,63,2,210000
7800,1,59,63,2,170000
7801,1,59,68,1,180000
7802,1,59,66,2,220000
7803,1,59,74,3,350000
7804,1,59,76,3,350000
7805,1,59,73,2,300000
7806,1,59,67,2,200000
7807,1,59,62,3,160000
7808,1,59,67,1,170000
7809,1,59,65,1,150000
7810,1,59,74,2,300000
7811,1,59,64,2,210000
7812,1,59,65,3,210000
7813,1,59,76,1,280000
7814,1,59,68,2,210000
7815,1,59,70,2,240000
7816,1,59,69,1,190000
7817,1,59,59,1,40000
7818,1,59,72,2,260000
7819,1,59,69,2,250000
7820,1,59,70,2,220000
7821,1,59,59,2,120000
7822,1,59,77,2,325000
7823,1,59,67,2,230000
7824,1,59,67,2,200000
7825,1,59,68,2,210000
7826,1,59,62,2,170000
7827,1,59,68,2,240000
7828,1,59,69,1,190000
7829,1,59,74,2,300000
7830,1,59,65,2,220000
7831,1,59,69,2,220000
7832,1,59,59,3,160000
7833,1,59,66,2,190000
7834,1,59,67,2,230000
7835,1,59,71,2,240000
7836,1,59,74,2,300000
7837,1,59,67,2,200000
7838,1,59,66,2,220000
7839,1,59,65,2,180000
7840,1,59,67,2,200000
7841,1,59,69,1,190000
7842,1,59,70,2,270000
7843,1,59,68,2,240000
7844,1,59,66,2,220000
7845,1,59,59,2,140000
7846,1,59,61,2,180000
7847,1,59,62,2,160000
7848,1,59,60,2,150000
7849,1,59,65,3,210000
7850,1,59,64,1,150000
7851,1,59,64,2,180000
7852,1,59,67,2,200000
7853,1,59,66,2,190000
7854,1,59,67,1,170000
7855,1,59,59,2,160000
7856,1,59,71,2,270000
7857,1,59,61,2,190000
7858,1,59,67,3,230000
7859,1,59,78,2,325000
7860,1,59,76,2,350000
7861,1,59,74,3,300000
7862,1,59,71,3,280000
7863,1,59,65,1,150000
7864,1,59,67,3,230000
7865,1,59,70,3,270000
7866,1,59,68,1,180000
7867,1,59,79,3,325000
7868,1,59,68,2,210000
7869,1,59,65,2,210000
7870,1,59,68,3,240000
7871,1,59,68,2,240000
7872,1,59,66,1,160000
7873,1,59,75,2,290000
7874,1,59,66,2,220000
7875,1,59,59,2,70000
7876,1,59,59,2,170000
7877,1,59,79,2,325000
7878,1,59,64,2,180000
7879,1,59,72,2,260000
7880,1,59,67,1,170000
7881,1,59,66,2,190000
7882,1,59,76,1,280000
7883,1,59,65,1,160000
7884,1,59,75,2,325000
7885,1,59,63,2,200000
7886,1,59,73,2,300000
7887,1,59,71,3,270000
7888,1,59,69,3,250000
7889,1,59,65,2,180000
7890,1,59,63,1,140000
7891,1,59,66,2,220000
7892,1,59,64,2,170000
7893,1,59,75,1,280000
7894,1,59,65,2,180000
7895,1,59,66,2,180000
7896,1,59,66,2,180000
7897,1,59,64,2,210000
7898,1,59,70,2,240000
7899,1,59,73,2,300000
7900,1,59,75,1,260000
7901,1,59,59,2,20000
7902,1,59,71,2,240000
7903,1,59,67,1,170000
7904,1,59,71,3,280000
7905,1,59,77,2,325000
7906,1,59,62,3,200000
7907,1,59,67,2,230000
7908,1,59,73,3,290000
7909,1,59,71,2,240000
7910,1,59,69,3,250000
7911,1,59,78,2,325000
7912,1,59,67,2,230000
7913,1,59,74,2,350000
7914,1,59,71,2,280000
7915,1,59,79,3,300000
7916,1,59,74,2,290000
7917,1,59,67,2,230000
7918,1,59,59,2,20000
7919,1,59,76,3,325000
7920,1,59,76,2,325000
7921,1,59,67,3,200000
7922,1,59,79,2,325000
7923,1,59,60,2,150000
7924,1,59,69,2,250000
7925,1,59,69,2,240000
7926,1,59,69,3,250000
7927,1,59,67,2,200000
7928,1,59,62,1,140000
7929,1,59,65,3,210000
7930,1,59,72,2,260000
7931,1,59,73,2,300000
7932,1,59,68,2,210000
7933,1,59,75,3,325000
7934,1,59,64,2,170000
7935,1,59,67,1,170000
7936,1,59,79,2,290000
7937,1,59,80,3,300000
7938,1,59,60,2,150000
7939,1,59,69,2,220000
7940,1,59,68,2,210000
7941,1,59,67,1,170000
7942,1,59,69,2,260000
7943,1,59,70,2,270000
7944,1,59,75,2,325000
7945,1,59,69,1,190000
7946,1,59,66,2,220000
7947,1,59,67,1,170000
7948,1,59,68,1,180000
7949,1,59,68,2,200000
7950,1,59,62,2,200000
7951,1,59,63,2,170000
7952,1,59,83,2,350000
7953,1,59,66,3,220000
7954,1,59,65,2,220000
7955,1,59,64,2,210000
7956,1,59,78,2,325000
7957,1,59,69,2,220000
7958,1,59,81,2,350000
7959,1,59,71,1,220000
7960,1,59,66,2,180000
7961,1,59,73,2,300000
7962,1,59,74,2,290000
7963,1,59,66,2,190000
7964,1,59,68,2,200000
7965,1,59,63,2,200000
7966,1,59,74,2,300000
7967,1,59,74,3,325000
7968,1,59,67,2,200000
7969,1,59,69,2,250000
7970,1,59,70,2,270000
7971,1,59,67,2,230000
7972,1,59,72,2,290000
7973,1,59,61,1,130000
7974,1,59,68,1,180000
7975,1,59,59,2,130000
7976,1,59,77,2,300000
7977,1,59,76,2,300000
7978,1,59,68,3,240000
7979,1,59,69,2,210000
7980,1,59,60,2,140000
7981,1,59,75,2,325000
7982,1,59,69,2,240000
7983,1,59,71,2,280000
7984,1,59,73,2,300000
7985,1,59,69,2,220000
7986,1,59,74,2,300000
7987,1,59,73,2,270000
7988,1,59,69,2,220000
7989,1,59,78,3,325000
7990,1,59,72,2,230000
7991,1,59,62,2,200000
7992,1,59,75,3,350000
7993,1,59,70,2,270000
7994,1,58,64,1,130000
7995,1,58,68,2,200000
7996,1,58,59,2,150000
7997,1,58,60,2,160000
7998,1,58,72,2,250000
7999,1,58,75,2,250000
8000,1,58,69,2,220000
8001,1,58,76,2,260000
8002,1,58,77,2,230000
8003,1,58,61,1,110000
8004,1,58,70,1,180000
8005,1,58,65,1,130000
8006,1,58,67,3,170000
8007,1,58,66,2,180000
8008,1,58,72,2,280000
8009,1,58,73,2,240000
8010,1,58,66,2,190000
8011,1,58,72,1,230000
8012,1,58,58,2,90000
8013,1,58,70,2,200000
8014,1,58,65,2,180000
8015,1,58,72,2,250000
8016,1,58,65,1,130000
8017,1,58,74,2,270000
8018,1,58,72,2,250000
8019,1,58,73,2,260000
8020,1,58,71,3,240000
8021,1,58,74,2,250000
8022,1,58,68,2,200000
8023,1,58,79,2,290000
8024,1,58,74,3,280000
8025,1,58,67,2,200000
8026,1,58,60,1,100000
8027,1,58,68,2,190000
8028,1,58,68,2,170000
8029,1,58,66,1,140000
8030,1,58,68,2,180000
8031,1,58,71,2,210000
8032,1,58,59,2,120000
8033,1,58,64,2,170000
8034,1,58,67,1,150000
8035,1,58,67,2,170000
8036,1,58,64,2,170000
8037,1,58,73,1,230000
8038,1,58,75,2,250000
8039,1,58,70,2,230000
8040,1,58,70,2,230000
8041,1,58,71,3,250000
8042,1,58,65,1,130000
8043,1,58,76,1,230000
8044,1,58,66,1,140000
8045,1,58,68,2,200000
8046,1,58,67,1,120000
8047,1,58,67,2,200000
8048,1,58,73,2,260000
8049,1,58,75,3,240000
8050,1,58,69,2,210000
8051,1,58,66,2,160000
8052,1,58,75,3,260000
8053,1,58,73,3,280000
8054,1,58,66,2,190000
8055,1,58,70,2,230000
8056,1,58,74,2,270000
8057,1,58,72,2,280000
8058,1,58,78,2,220000
8059,1,58,66,2,160000
8060,1,58,58,2,120000
8061,1,58,69,1,170000
8062,1,58,66,2,190000
8063,1,58,68,2,180000
8064,1,58,65,2,150000
8065,1,58,66,2,160000
8066,1,58,69,1,170000
8067,1,58,80,1,240000
8068,1,58,58,2,50000
8069,1,58,68,2,180000
8070,1,58,70,2,180000
8071,1,58,68,2,210000
8072,1,58,69,1,170000
8073,1,58,66,2,190000
8074,1,58,65,2,180000
8075,1,58,65,2,180000
8076,1,58,58,1,80000
8077,1,58,84,2,280000
8078,1,58,68,1,160000
8079,1,58,69,2,210000
8080,1,58,75,2,250000
8081,1,58,69,2,170000
8082,1,58,68,1,160000
8083,1,58,68,2,210000
8084,1,58,58,2,130000
8085,1,58,72,2,280000
8086,1,58,58,1,20000
8087,1,58,66,2,190000
8088,1,58,68,2,210000
8089,1,58,78,1,210000
8090,1,58,77,2,260000
8091,1,58,69,2,190000
8092,1,58,78,3,260000
8093,1,58,63,1,120000
8094,1,58,67,1,150000
8095,1,58,70,2,220000
8096,1,58,72,3,270000
8097,1,58,69,2,180000
8098,1,58,79,3,280000
8099,1,58,64,2,170000
8100,1,58,64,2,150000
8101,1,58,64,2,150000
8102,1,58,72,2,270000
8103,1,58,65,2,180000
8104,1,58,69,1,170000
8105,1,58,62,2,140000
8106,1,58,64,3,150000
8107,1,58,70,2,230000
8108,1,58,67,2,170000
8109,1,58,64,2,180000
8110,1,58,61,2,160000
8111,1,58,64,2,150000
8112,1,58,71,2,220000
8113,1,58,75,2,260000
8114,1,58,73,2,250000
8115,1,58,63,2,170000
8116,1,58,66,1,140000
8117,1,58,76,3,250000
8118,1,58,76,2,260000
8119,1,58,68,2,190000
8120,1,58,75,2,240000
8121,1,58,77,2,260000
8122,1,58,58,2,70000
8123,1,58,63,2,140000
8124,1,58,73,2,280000
8125,1,58,71,2,240000
8126,1,58,70,2,220000
8127,1,58,66,2,190000
8128,1,58,72,1,210000
8129,1,58,69,2,220000
8130,1,58,67,2,170000
8131,1,58,70,1,160000
8132,1,58,75,2,260000
8133,1,58,76,2,250000
8134,1,58,69,2,190000
8135,1,58,66,2,160000
8136,1,58,68,2,170000
8137,1,58,59,2,120000
8138,1,58,63,2,140000
8139,1,58,70,1,180000
8140,1,58,58,1,10000
8141,1,58,70,2,190000
8142,1,58,60,2,130000
8143,1,58,66,2,160000
8144,1,58,71,3,250000
8145,1,58,66,2,160000
8146,1,58,73,3,270000
8147,1,58,59,1,100000
8148,1,58,67,1,150000
8149,1,58,76,3,250000
8150,1,58,78,2,260000
8151,1,58,59,2,150000
8152,1,58,71,1,180000
8153,1,58,64,1,130000
8154,1,58,76,2,230000
8155,1,58,67,2,200000
8156,1,58,64,2,150000
8157,1,58,70,2,210000
8158,1,58,58,1,10000
8159,1,58,58,3,140000
8160,1,58,72,3,250000
8161,1,58,65,2,180000
8162,1,58,78,2,260000
8163,1,58,66,1,140000
8164,1,57,72,2,210000
8165,1,57,77,2,190000
8166,1,57,75,2,220000
8167,1,57,65,1,110000
8168,1,57,67,2,140000
8169,1,57,74,2,200000
8170,1,57,73,3,230000
8171,1,57,69,2,150000
8172,1,57,79,1,190000
8173,1,57,65,2,130000
8174,1,57,70,2,180000
8175,1,57,66,2,140000
8176,1,57,72,2,230000
8177,1,57,69,2,190000
8178,1,57,73,2,220000
8179,1,57,76,2,220000
8180,1,57,69,2,170000
8181,1,57,67,2,150000
8182,1,57,76,2,220000
8183,1,57,71,1,190000
8184,1,57,77,2,190000
8185,1,57,69,2,190000
8186,1,57,64,1,110000
8187,1,57,68,2,160000
8188,1,57,68,1,140000
8189,1,57,70,1,150000
8190,1,57,65,2,130000
8191,1,57,76,2,220000
8192,1,57,64,3,150000
8193,1,57,65,1,120000
8194,1,57,67,2,140000
8195,1,57,60,2,110000
8196,1,57,69,1,140000
8197,1,57,66,2,160000
8198,1,57,68,2,170000
8199,1,57,64,2,150000
8200,1,57,67,2,150000
8201,1,57,68,2,160000
8202,1,57,75,3,220000
8203,1,57,65,1,110000
8204,1,57,72,2,220000
8205,1,57,67,2,140000
8206,1,57,69,2,160000
8207,1,57,71,3,230000
8208,1,57,72,2,230000
8209,1,57,65,2,150000
8210,1,57,70,1,160000
8211,1,57,61,2,130000
8212,1,57,74,3,220000
8213,1,57,68,2,150000
8214,1,57,67,2,170000
8215,1,57,62,2,120000
8216,1,57,66,2,160000
8217,1,57,66,1,120000
8218,1,57,66,1,120000
8219,1,57,76,2,210000
8220,1,57,72,2,230000
8221,1,57,57,2,110000
8222,1,57,69,2,190000
8223,1,57,69,2,160000
8224,1,57,69,2,160000
8225,1,57,70,2,200000
8226,1,57,74,2,190000
8227,1,57,60,2,110000
8228,1,57,69,2,170000
8229,1,57,70,2,180000
8230,1,57,71,3,210000
8231,1,57,68,2,170000
8232,1,57,66,3,160000
8233,1,57,69,2,190000
8234,1,57,71,3,230000
8235,1,57,60,3,130000
8236,1,57,68,2,180000
8237,1,57,72,2,210000
8238,1,57,80,3,230000
8239,1,57,69,2,160000
8240,1,57,66,2,160000
8241,1,57,65,3,150000
8242,1,57,69,2,150000
8243,1,57,65,2,150000
8244,1,57,68,2,160000
8245,1,57,64,2,150000
8246,1,57,67,2,170000
8247,1,57,68,1,140000
8248,1,57,73,2,210000
8249,1,57,67,3,170000
8250,1,57,65,2,150000
8251,1,57,57,1,60000
8252,1,57,66,2,140000
8253,1,57,60,2,130000
8254,1,57,69,2,150000
8255,1,57,68,1,140000
8256,1,57,73,3,220000
8257,1,57,66,2,140000
8258,1,57,68,2,180000
8259,1,57,70,2,180000
8260,1,57,66,2,160000
8261,1,57,59,2,100000
8262,1,57,73,2,210000
8263,1,57,71,2,200000
8264,1,57,64,3,150000
8265,1,57,70,1,160000
8266,1,57,68,2,180000
8267,1,57,57,2,80000
8268,1,57,67,2,140000
8269,1,57,68,2,160000
8270,1,57,71,2,200000
8271,1,57,73,2,210000
8272,1,57,64,2,140000
8273,1,57,66,3,140000
8274,1,57,57,2,10000
8275,1,57,67,2,160000
8276,1,57,66,1,120000
8277,1,57,63,3,140000
8278,1,57,68,1,140000
8279,1,57,67,2,170000
8280,1,57,77,3,220000
8281,1,57,62,2,140000
8282,1,57,68,2,160000
8283,1,57,61,2,140000
8284,1,57,58,2,100000
8285,1,57,61,1,100000
8286,1,57,69,1,150000
8287,1,57,73,2,200000
8288,1,57,64,3,150000
8289,1,57,75,2,210000
8290,1,57,72,2,220000
8291,1,57,66,3,160000
8292,1,57,78,2,230000
8293,1,57,58,2,100000
8294,1,57,71,2,230000
8295,1,57,68,2,160000
8296,1,57,73,2,190000
8297,1,57,72,2,230000
8298,1,57,82,1,190000
8299,1,57,71,2,220000
8300,1,57,72,2,230000
8301,1,57,71,2,200000
8302,1,57,61,2,130000
8303,1,57,69,2,190000
8304,1,57,73,2,220000
8305,1,57,74,3,220000
8306,1,57,73,2,220000
8307,1,57,70,2,180000
8308,1,57,73,1,180000
8309,1,57,62,1,100000
8310,1,57,67,3,170000
8311,1,57,67,2,150000
8312,1,56,69,1,140000
8313,1,56,64,2,130000
8314,1,56,56,2,90000
8315,1,56,68,1,120000
8316,1,56,61,2,100000
8317,1,56,68,2,140000
8318,1,56,65,2,140000
8319,1,56,68,2,160000
8320,1,56,62,2,120000
8321,1,56,56,1,60000
8322,1,56,65,2,120000
8323,1,56,71,2,200000
8324,1,56,59,2,90000
8325,1,56,72,2,180000
8326,1,56,73,2,160000
8327,1,56,66,1,110000
8328,1,56,66,1,110000
8329,1,56,71,1,160000
8330,1,56,64,2,120000
8331,1,56,66,1,110000
8332,1,56,62,1,90000
8333,1,56,68,3,160000
8334,1,56,62,2,120000
8335,1,56,66,1,110000
8336,1,56,68,2,150000
8337,1,56,69,2,160000
8338,1,56,62,2,120000
8339,1,56,72,2,160000
8340,1,56,77,2,200000
8341,1,56,63,1,90000
8342,1,56,56,1,60000
8343,1,56,78,2,180000
8344,1,56,68,1,120000
8345,1,56,62,1,90000
8346,1,56,74,2,180000
8347,1,56,63,2,130000
8348,1,56,71,2,190000
8349,1,56,66,1,110000
8350,1,56,63,2,110000
8351,1,56,59,2,90000
8352,1,56,56,1,20000
8353,1,56,67,2,150000
8354,1,56,73,2,180000
8355,1,56,68,2,140000
8356,1,56,64,1,100000
8357,1,56,65,1,110000
8358,1,56,74,1,150000
8359,1,56,73,2,180000
8360,1,56,73,2,190000
8361,1,56,62,1,90000
8362,1,56,73,2,180000
8363,1,56,74,1,150000
8364,1,56,65,2,140000
8365,1,56,66,1,110000
8366,1,56,69,2,150000
8367,1,56,58,2,110000
8368,1,56,64,2,130000
8369,1,56,58,2,110000
8370,1,56,69,2,150000
8371,1,56,80,2,180000
8372,1,56,74,2,190000
8373,1,56,66,2,150000
8374,1,56,66,2,120000
8375,1,56,74,2,190000
8376,1,56,75,2,190000
8377,1,56,64,2,130000
8378,1,56,70,2,190000
8379,1,56,69,2,170000
8380,1,56,57,1,70000
8381,1,56,62,2,130000
8382,1,56,69,2,170000
8383,1,56,58,2,90000
8384,1,56,70,2,170000
8385,1,56,62,2,120000
8386,1,56,73,2,180000
8387,1,56,65,2,120000
8388,1,56,70,2,180000
8389,1,56,76,1,150000
8390,1,56,72,2,180000
8391,1,56,63,1,90000
8392,1,56,76,2,160000
8393,1,56,64,1,100000
8394,1,56,69,3,170000
8395,1,56,67,2,140000
8396,1,56,74,2,180000
8397,1,56,65,2,130000
8398,1,56,75,2,190000
8399,1,56,59,1,80000
8400,1,56,60,2,120000
8401,1,56,70,2,190000
8402,1,56,67,2,150000
8403,1,56,68,2,140000
8404,1,56,70,2,180000
8405,1,56,73,2,170000
8406,1,56,68,2,160000
8407,1,56,69,2,160000
8408,1,56,70,2,190000
8409,1,56,69,2,170000
8410,1,56,64,2,130000
8411,1,56,75,2,190000
8412,1,56,72,2,200000
8413,1,56,66,2,120000
8414,1,56,73,2,190000
8415,1,56,70,2,200000
8416,1,56,72,2,170000
8417,1,56,78,1,160000
8418,1,56,73,2,180000
8419,1,56,74,1,160000
8420,1,56,64,3,130000
8421,1,56,71,2,180000
8422,1,56,65,2,120000
8423,1,56,68,2,140000
8424,1,56,63,2,110000
8425,1,56,67,2,150000
8426,1,56,68,2,160000
8427,1,56,66,2,150000
8428,1,56,69,2,170000
8429,1,56,67,2,150000
8430,1,56,67,1,120000
8431,1,56,66,2,150000
8432,1,56,66,2,140000
8433,1,56,70,1,160000
8434,1,56,59,2,90000
8435,1,56,61,2,120000
8436,1,56,77,2,200000
8437,1,56,69,2,180000
8438,1,56,75,2,180000
8439,1,56,56,1,50000
8440,1,56,69,1,140000
8441,1,56,66,2,130000
8442,1,56,68,2,160000
8443,1,56,71,2,170000
8444,1,56,69,2,160000
8445,1,56,64,2,130000
8446,1,56,64,1,100000
8447,1,56,67,2,140000
8448,1,56,63,2,110000
8449,1,56,64,2,130000
8450,1,56,70,2,170000
8451,1,56,71,1,160000
8452,1,56,68,2,160000
8453,1,56,71,2,180000
8454,1,56,56,2,70000
8455,1,55,64,2,110000
8456,1,55,64,2,140000
8457,1,55,62,2,110000
8458,1,55,67,2,160000
8459,1,55,60,2,120000
8460,1,55,63,2,130000
8461,1,55,64,2,120000
8462,1,55,69,1,160000
8463,1,55,66,2,150000
8464,1,55,72,2,160000
8465,1,55,66,2,140000
8466,1,55,61,1,90000
8467,1,55,70,1,160000
8468,1,55,69,1,160000
8469,1,55,62,1,90000
8470,1,55,66,1,120000
8471,1,55,72,2,180000
8472,1,55,73,2,170000
8473,1,55,67,2,160000
8474,1,55,76,2,200000
8475,1,55,67,2,150000
8476,1,55,70,2,170000
8477,1,55,64,1,100000
8478,1,55,70,2,190000
8479,1,55,64,2,130000
8480,1,55,65,2,140000
8481,1,55,70,2,190000
8482,1,55,69,2,190000
8483,1,55,66,2,150000
8484,1,55,67,1,120000
8485,1,55,70,2,180000
8486,1,55,63,2,110000
8487,1,55,68,1,140000
8488,1,55,70,3,180000
8489,1,55,64,2,140000
8490,1,55,64,2,120000
8491,1,55,62,1,90000
8492,1,55,72,1,150000
8493,1,55,73,2,160000
8494,1,55,70,1,160000
8495,1,55,65,2,130000
8496,1,55,73,2,160000
8497,1,55,69,2,190000
8498,1,55,72,2,170000
8499,1,55,76,2,180000
8500,1,55,71,2,190000
8501,1,55,63,2,110000
8502,1,55,71,2,180000
8503,1,55,68,2,160000
8504,1,55,67,2,140000
8505,1,55,70,1,140000
8506,1,55,64,2,130000
8507,1,55,62,1,90000
8508,1,55,68,1,130000
8509,1,55,56,1,70000
8510,1,55,59,2,110000
8511,1,55,66,2,150000
8512,1,55,59,1,80000
8513,1,55,71,2,160000
8514,1,55,77,2,180000
8515,1,55,65,2,140000
8516,1,55,72,1,150000
8517,1,55,72,2,190000
8518,1,55,65,1,110000
8519,1,55,69,2,190000
8520,1,55,64,2,120000
8521,1,55,60,1,90000
8522,1,55,66,1,110000
8523,1,55,70,2,180000
8524,1,55,63,2,110000
8525,1,55,72,2,180000
8526,1,55,71,1,150000
8527,1,55,64,1,100000
8528,1,55,72,2,160000
8529,1,55,65,2,120000
8530,1,55,72,2,180000
8531,1,55,72,2,180000
8532,1,55,71,2,190000
8533,1,55,66,3,150000
8534,1,55,55,1,10000
8535,1,55,70,2,180000
8536,1,55,68,2,160000
8537,1,55,73,1,140000
8538,1,55,73,2,180000
8539,1,55,60,2,100000
8540,1,55,64,2,140000
8541,1,55,76,2,200000
8542,1,55,64,2,120000
8543,1,55,68,2,150000
8544,1,55,55,2,90000
8545,1,55,73,2,180000
8546,1,55,61,1,90000
8547,1,55,70,2,170000
8548,1,55,61,1,90000
8549,1,55,67,2,150000
8550,1,55,56,1,70000
8551,1,55,69,2,180000
8552,1,55,58,1,80000
8553,1,55,67,2,160000
8554,1,55,71,2,170000
8555,1,55,69,2,180000
8556,1,55,65,2,140000
8557,1,55,78,2,200000
8558,1,55,65,2,140000
8559,1,54,64,2,100000
8560,1,54,64,2,90000
8561,1,54,68,2,150000
8562,1,54,61,2,80000
8563,1,54,60,2,90000
8564,1,54,65,1,90000
8565,1,54,61,2,80000
8566,1,54,68,2,150000
8567,1,54,57,2,70000
8568,1,54,61,2,80000
8569,1,54,66,2,110000
8570,1,54,70,2,130000
8571,1,54,70,3,140000
8572,1,54,66,2,110000
8573,1,54,60,2,90000
8574,1,54,66,1,90000
8575,1,54,62,3,100000
8576,1,54,63,2,100000
8577,1,54,68,2,130000
8578,1,54,71,2,150000
8579,1,54,58,2,90000
8580,1,54,60,1,70000
8581,1,54,71,1,120000
8582,1,54,66,2,120000
8583,1,54,74,1,120000
8584,1,54,74,1,110000
8585,1,54,71,2,130000
8586,1,54,73,2,140000
8587,1,54,63,2,90000
8588,1,54,62,1,70000
8589,1,54,64,2,110000
8590,1,54,76,2,150000
8591,1,54,66,2,120000
8592,1,54,69,2,130000
8593,1,54,67,2,110000
8594,1,54,68,2,130000
8595,1,54,60,1,70000
8596,1,54,66,2,100000
8597,1,54,66,2,120000
8598,1,54,68,1,120000
8599,1,54,63,3,110000
8600,1,54,67,2,120000
8601,1,54,71,1,110000
8602,1,54,65,3,110000
8603,1,54,65,2,110000
8604,1,54,71,2,140000
8605,1,54,68,2,130000
8606,1,54,62,1,80000
8607,1,54,67,2,130000
8608,1,54,65,2,120000
8609,1,54,70,2,130000
8610,1,54,65,2,120000
8611,1,54,68,2,130000
8612,1,54,54,2,70000
8613,1,54,66,2,110000
8614,1,54,74,1,110000
8615,1,54,72,2,140000
8616,1,54,66,2,120000
8617,1,54,75,2,150000
8618,1,54,69,2,130000
8619,1,54,72,2,140000
8620,1,54,64,2,110000
8621,1,54,68,1,120000
8622,1,54,66,2,120000
8623,1,54,74,2,130000
8624,1,54,67,2,120000
8625,1,54,64,2,100000
8626,1,54,58,1,60000
8627,1,54,68,1,120000
8628,1,54,62,2,100000
8629,1,54,65,2,120000
8630,1,54,66,2,90000
8631,1,54,65,3,120000
8632,1,54,61,2,80000
8633,1,54,69,2,130000
8634,1,54,64,2,90000
8635,2,54,54,3,20000
8636,1,54,56,3,80000
8637,1,54,66,2,120000
8638,1,54,68,1,110000
8639,1,54,65,2,100000
8640,1,54,67,2,130000
8641,1,54,68,2,130000
8642,1,54,74,2,140000
8643,1,54,72,2,150000
8644,1,54,67,1,110000
8645,1,54,62,1,70000
8646,1,54,62,2,100000
8647,1,54,67,2,110000
8648,1,54,66,1,100000
8649,1,54,70,2,140000
8650,1,54,62,2,100000
8651,1,54,63,3,100000
8652,1,54,67,2,130000
8653,1,54,77,2,130000
8654,1,54,75,2,150000
8655,1,54,64,2,90000
8656,1,54,64,1,90000
8657,1,54,67,2,100000
8658,1,54,71,3,130000
8659,1,54,68,2,130000
8660,1,54,66,2,110000
8661,1,53,66,3,100000
8662,1,53,66,3,110000
8663,1,53,68,2,130000
8664,1,53,69,2,110000
8665,1,53,70,2,110000
8666,1,53,67,2,120000
8667,1,53,66,2,110000
8668,1,53,63,2,100000
8669,1,53,70,1,100000
8670,1,53,62,2,80000
8671,1,53,66,2,110000
8672,1,53,70,2,110000
8673,1,53,67,2,120000
8674,1,53,69,2,130000
8675,1,53,56,1,50000
8676,1,53,60,2,80000
8677,1,53,65,1,80000
8678,1,53,65,1,80000
8679,1,53,65,2,100000
8680,1,53,64,2,90000
8681,1,53,72,2,120000
8682,1,53,65,1,70000
8683,1,53,65,2,100000
8684,1,53,63,2,90000
8685,1,53,71,2,130000
8686,1,53,71,2,120000
8687,1,53,62,2,90000
8688,1,53,60,2,80000
8689,1,53,54,2,50000
8690,1,53,65,2,100000
8691,1,53,68,2,110000
8692,1,53,64,2,90000
8693,1,53,68,1,100000
8694,1,53,71,2,120000
8695,1,53,64,2,100000
8696,1,53,62,1,70000
8697,1,53,67,2,110000
8698,1,53,68,1,100000
8699,1,53,73,1,100000
8700,1,53,56,1,50000
8701,1,53,61,2,90000
8702,1,53,67,2,110000
8703,1,53,62,2,80000
8704,1,53,68,2,130000
8705,1,53,62,2,90000
8706,1,53,66,2,110000
8707,1,53,62,2,90000
8708,1,53,72,2,120000
8709,1,53,67,1,100000
8710,1,53,63,1,70000
8711,1,53,69,1,100000
8712,1,53,69,2,120000
8713,1,53,57,1,50000
8714,1,53,63,1,70000
8715,1,53,67,2,110000
8716,1,53,71,1,100000
8717,1,53,75,2,130000
8718,1,53,65,2,110000
8719,1,53,60,2,70000
8720,1,53,71,2,110000
8721,1,53,64,2,90000
8722,1,53,63,3,100000
8723,1,53,69,2,120000
8724,1,53,70,2,130000
8725,1,53,66,1,80000
8726,1,53,65,2,100000
8727,1,53,62,2,80000
8728,1,53,65,3,100000
8729,1,53,65,3,110000
